Time,Length
570.011590000,1314
570.067066000,1314
570.098788000,1314
570.143137000,1314
570.187110000,1314
570.230844000,1314
570.275182000,1314
570.314657000,1314
570.366751000,1314
570.402728000,1314
570.446827000,1314
570.490924000,1314
570.530901000,1314
570.574624000,1314
570.619347000,1314
570.662446000,1314
570.706797000,1314
570.742151000,1082
570.775375000,187
570.786877000,117
570.819350000,190
570.863105000,60
570.866946000,60
570.874565000,60
570.879438000,60
570.879443000,60
570.886684000,60
570.891055000,60
570.894929000,60
570.922787000,60
570.926909000,60
570.931156000,60
570.938777000,60
570.942899000,60
570.947146000,60
570.947399000,60
570.955390000,60
570.962761000,60
570.966759000,60
570.982751000,60
570.987372000,60
570.994617000,60
570.999239000,60
570.999244000,60
571.006734000,60
571.010608000,130
571.018352000,1314
571.054706000,1314
571.098429000,1314
571.142654000,1314
571.183006000,1314
571.226478000,1314
571.270452000,1314
571.314549000,1314
571.359271000,1314
571.403118000,1314
571.442720000,1314
571.486817000,1314
571.530917000,1314
571.574764000,1314
571.618613000,1314
571.658464000,1314
571.703188000,1314
571.746663000,1314
571.790633000,1314
571.834740000,1314
571.874957000,1314
571.918805000,1314
571.966401000,1314
572.005253000,1314
572.048852000,1314
572.092949000,1314
572.137305000,1314
572.178898000,1314
572.222498000,1314
572.267092000,1314
572.310816000,1314
572.350793000,1314
572.395017000,1314
572.438615000,1314
572.483087000,1314
572.526686000,1314
572.570409000,1314
572.610759000,1314
572.654608000,1314
572.698957000,1314
572.742554000,1314
572.787152000,1314
572.826629000,1314
572.870476000,1314
572.914955000,1314
572.959048000,1314
573.002897000,1314
573.046494000,1314
573.082352000,1202
573.106833000,99
573.116454000,117
573.123072000,117
573.158676000,60
573.162555000,60
573.191281000,60
573.195777000,60
573.223011000,60
573.226638000,60
573.250995000,60
573.254617000,60
573.282850000,60
573.287223000,60
573.290851000,60
573.318834000,60
573.326829000,60
573.330570000,60
573.358553000,60
573.367174000,60
573.370422000,60
573.386911000,60
573.399029000,60
573.402662000,60
573.418767000,60
573.430760000,60
573.442628000,60
573.446631000,60
573.462491000,60
573.475108000,1314
573.510841000,1314
573.550688000,1314
573.598283000,1314
573.638884000,1314
573.678984000,1314
573.722833000,1314
573.770928000,1314
573.810530000,1314
573.851005000,1314
573.898976000,1314
573.938834000,1314
573.982674000,1314
574.030896000,1314
574.071247000,1314
574.110595000,1314
574.154824000,1314
574.198544000,1314
574.242523000,1314
574.282622000,1314
574.331217000,1314
574.371689000,1314
574.414920000,1314
574.458638000,1314
574.498611000,1314
574.542707000,1314
574.590687000,1314
574.630531000,1314
574.675628000,1314
574.718855000,1314
574.758826000,1314
574.802685000,1314
574.847024000,1314
574.890623000,1314
574.934725000,1314
574.974696000,1314
575.018668000,1314
575.074759000,1314
575.106741000,1314
575.150838000,1314
575.194937000,1314
575.238911000,1314
575.282759000,1314
575.322610000,1314
575.366333000,1314
575.411056000,1314
575.454779000,1314
575.498377000,1314
575.534355000,1145
575.571708000,117
575.599316000,60
575.607310000,60
575.611557000,117
575.622807000,60
575.626924000,60
575.634669000,60
575.639294000,60
575.662659000,60
575.666774000,60
575.671146000,60
575.675393000,60
575.699130000,60
575.703002000,60
575.707624000,60
575.710997000,60
575.738855000,60
575.742477000,60
575.747474000,60
575.750722000,60
575.754720000,60
575.782829000,60
575.786576000,60
575.790955000,60
575.799330000,60
575.802816000,60
575.819433000,60
575.826802000,60
575.831049000,60
575.842918000,1314
575.878645000,1314
575.915125000,60
575.930988000,1314
575.970848000,1314
576.010815000,1314
576.050542000,1314
576.098511000,1314
576.138736000,1314
576.179336000,1314
576.230932000,1314
576.270658000,1314
576.310882000,1314
576.359103000,1314
576.399454000,1314
576.438805000,1314
576.483028000,1314
576.530872000,1314
576.570849000,1314
576.610576000,1314
576.658921000,1314
576.698773000,1314
576.742370000,1314
576.790716000,1314
576.830691000,1314
576.870544000,1314
576.919011000,1314
576.958863000,1314
577.002711000,1314
577.046817000,1314
577.090408000,1314
577.130758000,1314
577.174607000,1314
577.218955000,1314
577.262928000,1314
577.303154000,1314
577.350875000,1314
577.390601000,1314
577.434824000,1314
577.479296000,1314
577.522646000,1314
577.566496000,1314
577.608842000,1314
577.649318000,1314
577.693041000,1314
577.737139000,1314
577.778872000,1314
577.824087000,1314
577.867690000,1314
577.910909000,1145
577.956013000,117
578.051831000,60
578.056196000,60
578.060193000,117
578.063816000,60
578.068313000,60
578.072560000,60
578.087800000,60
578.091679000,60
578.096170000,60
578.100417000,117
578.103791000,60
578.107789000,60
578.113411000,117
578.155768000,60
578.159632000,60
578.164761000,60
578.167751000,60
578.172015000,60
578.176122000,60
578.204106000,60
578.207978000,60
578.211850000,60
578.215847000,60
578.215853000,60
578.219846000,60
578.253076000,60
578.255830000,60
578.260325000,60
578.265193000,60
578.268440000,60
578.273063000,60
578.279684000,1314
578.319670000,1314
578.359386000,1314
578.399987000,1314
578.452460000,1314
578.491812000,1314
578.531532000,1314
578.579760000,1314
578.619601000,1314
578.661578000,1314
578.708048000,1314
578.751903000,1314
578.791373000,1314
578.831474000,1314
578.879695000,1314
578.920294000,1314
578.968140000,1314
579.011989000,1314
579.051588000,1314
579.091953000,1314
579.139785000,1314
579.180885000,1314
579.223734000,1314
579.271709000,1314
579.311556000,1314
579.352283000,1314
579.396504000,1314
579.440229000,1314
579.484076000,1314
579.523927000,1314
579.571774000,1314
579.612004000,1314
579.647976000,60
579.659844000,1314
579.703693000,1314
579.747791000,1314
579.792015000,1314
579.831614000,1314
579.876212000,1314
579.920068000,1314
579.966783000,1314
580.005640000,1314
580.049108000,1314
580.093330000,1314
580.136929000,1314
580.179030000,1314
580.223021000,1314
580.266858000,1314
580.306340000,1314
580.350175000,1145
580.374784000,60
580.387776000,117
580.418508000,60
580.426503000,60
580.431250000,117
580.446740000,60
580.458982000,60
580.475598000,60
580.486342000,60
580.506954000,60
580.514573000,60
580.535061000,60
580.543057000,60
580.567167000,60
580.570914000,60
580.599024000,60
580.607779000,60
580.610769000,60
580.626755000,60
580.642871000,60
580.646743000,60
580.654490000,60
580.678860000,60
580.683096000,60
580.690343000,60
580.715078000,60
580.718949000,60
580.723447000,60
580.743310000,60
580.750815000,60
580.759180000,1314
580.791406000,1314
580.838878000,1314
580.879102000,1314
580.922457000,1314
580.972047000,1314
581.010646000,1314
581.051266000,1314
581.098850000,1314
581.139319000,1314
581.183918000,1314
581.230513000,1314
581.270864000,1314
581.310478000,1314
581.354812000,1314
581.398667000,1314
581.442883000,1314
581.483235000,1314
581.530582000,1314
581.571931000,1314
581.615030000,1314
581.659128000,1314
581.702227000,1314
581.742952000,1314
581.790546000,1314
581.830403000,1314
581.874997000,1314
581.919220000,1314
581.958957000,1314
582.003047000,1314
582.047891000,1314
582.091118000,1314
582.134716000,1314
582.178690000,1314
582.218661000,1314
582.263637000,1314
582.306858000,1314
582.351085000,1314
582.395431000,1314
582.435407000,1314
582.478650000,1314
582.523603000,1314
582.566962000,1314
582.610678000,1314
582.650901000,1314
582.694500000,1314
582.738849000,1314
582.782947000,1314
582.817818000,1145
582.859649000,117
582.866271000,60
582.874511000,60
582.879011000,99
582.910869000,60
582.914873000,60
582.919363000,60
582.934478000,60
582.946510000,60
582.950598000,60
582.954723000,60
582.963211000,60
582.978826000,60
582.986946000,60
582.991692000,60
582.999814000,60
583.010683000,60
583.018552000,60
583.026922000,60
583.038416000,60
583.042786000,60
583.066399000,60
583.071770000,60
583.079641000,60
583.082762000,60
583.090757000,60
583.099503000,60
583.106377000,60
583.110996000,190
583.122503000,1314
583.158966000,1314
583.210686000,1314
583.250790000,1314
583.290762000,1314
583.338858000,1314
583.378957000,1314
583.418935000,1314
583.458909000,1314
583.510753000,1314
583.550979000,1314
583.591205000,1314
583.638801000,1314
583.679151000,1314
583.718752000,1314
583.770721000,1314
583.811071000,1314
583.851796000,1314
583.899266000,1314
583.938628000,1314
583.978478000,1314
584.022575000,1314
584.071048000,1314
584.110886000,1314
584.152120000,1314
584.198344000,1314
584.238696000,1314
584.282792000,1314
584.331627000,1314
584.370995000,1314
584.411466000,1314
584.458810000,1314
584.499034000,1314
584.542748000,1314
584.582607000,1314
584.631110000,1314
584.670554000,1314
584.714517000,1314
584.759024000,1314
584.803112000,1314
584.842941000,1314
584.891045000,1314
584.931269000,1314
584.974996000,1314
585.018717000,1314
585.059067000,1314
585.103425000,1314
585.146514000,1314
585.190245000,1158
585.227714000,60
585.231095000,117
585.239604000,174
585.266445000,60
585.295164000,60
585.326430000,60
585.354763000,60
585.359758000,60
585.386741000,60
585.394978000,60
585.418840000,60
585.422846000,60
585.450955000,60
585.454699000,60
585.482567000,60
585.486555000,60
585.511034000,60
585.514784000,60
585.542905000,60
585.547163000,60
585.554759000,60
585.578758000,60
585.586869000,60
585.591157000,60
585.619227000,60
585.627725000,60
585.631216000,60
585.639337000,1314
585.678439000,1314
585.719282000,1314
585.758641000,1314
585.810739000,1314
585.850855000,1314
585.890817000,1314
585.938804000,1314
585.978623000,1314
586.018732000,1314
586.070698000,1314
586.110551000,1314
586.151649000,1314
586.190376000,1314
586.240095000,1314
586.278941000,1314
586.322556000,1314
586.370647000,1314
586.410490000,1314
586.450961000,1314
586.498689000,1314
586.538659000,1314
586.582512000,1314
586.622737000,1314
586.670582000,1314
586.710453000,1314
586.754916000,1314
586.799008000,1314
586.838978000,1314
586.882732000,1314
586.930800000,1314
586.971401000,1314
587.014869000,1314
587.059238000,1314
587.098953000,1314
587.142552000,1314
587.187018000,1314
587.230739000,1314
587.274589000,1314
587.315063000,1314
587.359158000,1314
587.402885000,1314
587.446982000,1314
587.490837000,1314
587.534929000,1314
587.574406000,1314
587.618503000,1314
587.662978000,1314
587.698078000,1127
587.735062000,117
587.743426000,190
587.778675000,60
587.786545000,60
587.791144000,60
587.819255000,60
587.827126000,60
587.834627000,60
587.838873000,60
587.854741000,60
587.863354000,60
587.866732000,60
587.871223000,60
587.891210000,60
587.898706000,60
587.906702000,117
587.915695000,117
587.954803000,60
587.958919000,60
587.962667000,99
587.968039000,60
587.971536000,60
587.983155000,60
587.991275000,60
587.994899000,60
588.007015000,60
588.014761000,60
588.023136000,60
588.027004000,60
588.031403000,60
588.039755000,60
588.047115000,190
588.058740000,1314
588.098584000,1314
588.139077000,1314
588.191027000,1314
588.231004000,1314
588.270980000,1314
588.310704000,1314
588.359049000,1314
588.399029000,1314
588.438878000,1314
588.490604000,1314
588.530954000,1314
588.570671000,1314
588.618518000,1314
588.658992000,1314
588.698719000,1314
588.751061000,1314
588.790662000,1314
588.830891000,1314
588.870863000,1314
588.919083000,1314
588.958934000,1314
588.998806000,1314
589.051255000,1314
589.090356000,1314
589.130830000,1314
589.178676000,1314
589.218654000,1314
589.258628000,1314
589.311485000,1314
589.350948000,1314
589.390548000,1314
589.434771000,1314
589.478867000,1314
589.518969000,1314
589.567940000,1314
589.609166000,1314
589.649159000,1314
589.692887000,1314
589.741215000,1314
589.778562000,1314
589.823160000,1314
589.887245000,1314
589.918977000,1314
589.966701000,1314
590.006177000,1314
590.048896000,1314
590.093389000,1314
590.132474000,1158
590.157081000,60
590.167081000,117
590.175070000,174
590.218669000,60
590.247026000,60
590.274670000,60
590.306739000,60
590.310987000,60
590.338605000,60
590.342718000,60
590.367453000,60
590.370825000,60
590.399433000,60
590.407053000,60
590.430914000,60
590.435037000,60
590.459146000,60
590.462903000,60
590.490754000,60
590.494883000,60
590.499622000,60
590.526482000,60
590.531477000,60
590.534600000,60
590.562960000,60
590.566456000,60
590.570579000,60
590.579449000,1314
590.610681000,1314
590.658402000,1314
590.699128000,1314
590.742732000,1314
590.790707000,1314
590.830549000,1314
590.870397000,1314
590.915438000,1314
590.974834000,1314
591.006439000,1314
591.051037000,1314
591.094886000,1314
591.138623000,1314
591.183098000,1314
591.222432000,1314
591.266406000,1314
591.310505000,1314
591.354603000,1314
591.398470000,1314
591.439050000,1314
591.482899000,1314
591.526884000,1314
591.571221000,1314
591.615069000,1314
591.658169000,1314
591.700641000,1314
591.744377000,1314
591.788089000,1314
591.828440000,1314
591.872537000,1314
591.916637000,1314
591.960235000,1314
592.004603000,1314
592.044436000,1314
592.088406000,1314
592.132503000,1314
592.176351000,1314
592.220326000,1314
592.264550000,1314
592.304274000,1314
592.348498000,1314
592.392597000,1314
592.436944000,1314
592.480293000,1314
592.520267000,1314
592.566366000,1314
592.609090000,1314
592.645066000,1145
592.677674000,117
592.689914000,60
592.693290000,60
592.697284000,117
592.737260000,60
592.745131000,60
592.750130000,60
592.778985000,60
592.783359000,60
592.790853000,60
592.795100000,60
592.822835000,60
592.827080000,60
592.830578000,60
592.836326000,60
592.862559000,60
592.866933000,60
592.871931000,60
592.874676000,60
592.898911000,60
592.907032000,60
592.910655000,60
592.915652000,60
592.930768000,60
592.939014000,60
592.958638000,60
592.966623000,60
592.970743000,60
592.974865000,60
592.983235000,1314
593.018964000,1314
593.070559000,1314
593.110788000,1314
593.151134000,1314
593.198855000,1314
593.239206000,1314
593.279063000,1314
593.318781000,1314
593.371000000,1314
593.411113000,1314
593.451201000,1314
593.510683000,1314
593.558885000,1314
593.611354000,1314
593.658948000,1314
593.710545000,1314
593.771005000,1314
593.834968000,1314
593.870570000,1314
593.919041000,1314
593.970884000,1314
594.019105000,1314
594.079199000,1314
594.130537000,1314
594.178633000,1314
594.231380000,1314
594.278697000,1314
594.331041000,1314
594.390754000,1314
594.439475000,1314
594.490694000,1314
594.531168000,1314
594.571776000,1314
594.618742000,1314
594.658718000,1314
594.698443000,1314
594.750535000,1314
594.790761000,1314
594.830862000,1314
594.879083000,1314
594.918808000,1314
594.959290000,1314
594.999135000,1314
595.051009000,1314
595.090828000,1314
595.131054000,1314
595.178667000,1314
595.218500000,1145
595.254988000,60
595.294705000,60
595.307072000,117
595.334681000,60
595.359165000,60
595.362912000,117
595.386523000,60
595.418754000,60
595.446750000,60
595.454857000,60
595.478968000,60
595.486963000,60
595.510829000,60
595.518317000,60
595.546800000,60
595.551297000,60
595.578664000,60
595.586651000,60
595.610513000,60
595.614884000,60
595.638871000,60
595.642620000,60
595.646865000,60
595.670975000,60
595.675223000,60
595.678848000,60
595.706579000,60
595.715448000,60
595.718951000,60
595.735311000,60
